customer_id,age,city,monthly_income,avg_monthly_balance,monthly_expense,existing_emi,cibil_score,salary_consistency,digital_activity_score,credit_card_spend,investment_amount,rent_payment,loan_history,foir,savings_ratio,recommended_loan,loan_accepted
CUST00238,41,Pune,248004,38552,70587,49591,785,0.77,64,46637,97924,0,3,0.2,0.52,Auto Loan,1
CUST00239,22,Bangalore,33417,53183,27890,413,782,0.85,24,2332,4098,1,0,0.01,0.15,Mortgage Loan,1
CUST00240,26,Nagpur,205647,173204,122987,47815,688,0.61,66,112502,121762,0,1,0.23,0.17,None,0
CUST00241,41,Hyderabad,199646,204768,74403,22937,726,0.76,65,32720,9944,0,2,0.11,0.51,Auto Loan,1
CUST00242,22,Hyderabad,229650,60074,171329,4923,743,0.82,43,56018,132588,1,0,0.02,0.23,Home Loan,1
CUST00243,44,Hyderabad,192956,31619,63042,66472,828,0.44,89,15445,131432,0,1,0.34,0.33,Auto Loan,1
CUST00244,41,Chennai,56402,90279,15856,4850,617,0.84,55,25834,33497,0,1,0.09,0.63,Personal Loan,1
CUST00245,58,Delhi,172136,91194,71068,9710,626,0.88,58,29481,91875,1,3,0.06,0.53,Home Loan,1
CUST00246,52,Delhi,213497,278794,74807,74998,588,0.56,29,67257,54056,1,2,0.35,0.3,None,0
CUST00247,42,Pune,160180,43933,89430,36681,660,0.96,85,69432,80094,1,0,0.23,0.21,Home Loan,1
CUST00248,38,Mumbai,168945,248690,62027,26254,841,0.8,22,19493,90436,1,0,0.16,0.48,Home Loan,1
CUST00249,24,Delhi,93225,35160,67282,30810,622,0.9,97,40742,63316,0,3,0.33,-0.05,Personal Loan,1
CUST00250,50,Bangalore,234914,305512,134035,57161,772,0.59,99,123201,29476,1,2,0.24,0.19,Home Loan,1
CUST00251,37,Pune,22986,36659,16901,7004,730,0.59,41,9653,12818,0,3,0.3,-0.04,None,0
CUST00252,37,Mumbai,160326,262990,41250,48628,703,0.51,31,33379,34428,0,0,0.3,0.44,None,0
CUST00253,26,Mumbai,159880,254620,98054,17780,612,0.57,38,67572,8070,0,2,0.11,0.28,None,0
CUST00254,34,Pune,64163,79659,40382,5745,707,0.85,39,13013,12410,0,0,0.09,0.28,Mortgage Loan,1
CUST00255,50,Pune,247577,100248,206084,12623,748,0.84,60,40216,90066,0,2,0.05,0.12,None,0
CUST00256,46,Bangalore,228722,127285,96629,67596,601,0.49,74,21119,12101,1,2,0.3,0.28,Home Loan,1
CUST00257,40,Delhi,243875,62569,141941,70415,713,0.55,29,72644,114728,1,2,0.29,0.13,Home Loan,1
CUST00258,23,Mumbai,47084,18642,15078,9515,658,0.53,70,25220,6678,1,1,0.2,0.48,None,0
CUST00259,49,Chennai,211984,26746,127138,24144,743,0.96,29,57123,124617,0,3,0.11,0.29,Mortgage Loan,1
CUST00260,38,Mumbai,100289,136674,44751,40168,706,0.88,34,50093,35994,0,2,0.4,0.15,Personal Loan,1
CUST00261,41,Chennai,212028,54144,78357,83721,626,0.42,88,19597,135235,0,1,0.39,0.24,None,0
CUST00262,54,Mumbai,104346,115945,49389,15637,617,0.63,55,58745,39753,0,1,0.15,0.38,Personal Loan,1
CUST00263,48,Pune,128317,76418,91418,24684,686,0.72,79,32418,80421,1,3,0.19,0.1,None,0
CUST00264,59,Nagpur,233033,221156,133065,15141,671,0.65,82,49125,72413,0,3,0.06,0.36,Auto Loan,1
CUST00265,45,Pune,222611,101744,93190,71420,821,0.65,57,24828,80473,1,3,0.32,0.26,Home Loan,1
CUST00266,28,Mumbai,213522,316869,141155,10610,648,0.4,31,40030,76975,1,0,0.05,0.29,None,0
CUST00267,53,Pune,197588,129511,91415,44958,676,0.59,80,52558,76537,1,1,0.23,0.31,None,0
CUST00268,44,Hyderabad,94240,64660,49674,17578,793,0.58,56,26019,47624,0,3,0.19,0.29,Auto Loan,1
CUST00269,38,Pune,127814,13214,87072,42124,597,0.58,52,30659,37058,1,2,0.33,-0.01,None,0
CUST00270,31,Delhi,239298,114387,134374,65445,785,0.5,66,63430,39231,0,3,0.27,0.16,Auto Loan,1
CUST00271,30,Nagpur,33534,46329,25917,10245,754,0.85,48,10900,9670,1,1,0.31,-0.08,Mortgage Loan,1
CUST00272,34,Hyderabad,159871,180587,51210,24259,707,0.99,36,26129,43852,1,2,0.15,0.53,Home Loan,1
CUST00273,22,Hyderabad,54413,78773,15857,11612,786,0.93,51,24107,33577,1,0,0.21,0.5,Personal Loan,1
CUST00274,43,Mumbai,32671,14566,10664,4197,778,0.67,38,16996,20183,1,0,0.13,0.55,Personal Loan,1
CUST00275,39,Pune,192514,111176,72149,3637,585,0.63,76,88305,114266,1,0,0.02,0.61,Home Loan,1
CUST00276,34,Delhi,200828,357809,78107,85180,813,0.59,22,48758,52370,0,1,0.42,0.19,None,0
CUST00277,32,Bangalore,242377,168429,195737,41362,641,0.91,28,12827,136493,1,2,0.17,0.02,None,0
CUST00278,29,Chennai,213784,233519,153748,72320,788,0.41,83,94552,57857,1,2,0.34,-0.06,Home Loan,1
CUST00279,50,Delhi,226313,372055,159602,60814,643,0.86,81,30792,75078,1,1,0.27,0.03,None,0
CUST00280,23,Mumbai,216237,340938,148037,72566,660,0.75,69,56338,124397,1,3,0.34,-0.02,Home Loan,1
CUST00281,24,Nagpur,200949,275701,77370,47810,735,0.68,32,82407,115874,0,0,0.24,0.38,Personal Loan,1
CUST00282,25,Delhi,173103,241209,62772,6884,783,0.49,27,11620,31453,0,0,0.04,0.6,Mortgage Loan,1
CUST00283,36,Pune,126036,147596,96401,44452,796,0.94,78,41946,64953,0,0,0.35,-0.12,Auto Loan,1
CUST00284,23,Hyderabad,99159,51891,59100,3001,755,0.9,31,22772,51932,1,1,0.03,0.37,Home Loan,1
CUST00285,48,Chennai,195826,209724,84678,28031,766,0.91,73,70771,42875,1,2,0.14,0.42,Home Loan,1
CUST00286,52,Mumbai,61469,101929,41411,8546,762,0.9,77,22120,26876,1,1,0.14,0.19,Personal Loan,1
CUST00287,25,Hyderabad,93324,110602,64375,28394,640,0.63,39,33896,56730,0,1,0.3,0.01,None,0
CUST00288,26,Nagpur,128130,109320,70021,49646,749,0.83,44,41924,85134,1,2,0.39,0.07,None,0
CUST00289,32,Chennai,240123,228263,159569,75329,761,0.57,84,95993,100734,0,3,0.31,0.02,Personal Loan,1
CUST00290,38,Chennai,128684,220418,36850,39689,638,0.82,31,38628,61767,1,3,0.31,0.41,Home Loan,1
CUST00291,34,Mumbai,37404,40906,28063,10815,605,0.84,59,14091,18397,0,1,0.29,-0.04,None,0
CUST00292,41,Delhi,243907,126511,162053,65501,624,0.99,75,38576,125904,0,2,0.27,0.07,None,0
CUST00293,41,Hyderabad,191860,311872,119639,84038,843,0.96,39,46262,58474,0,0,0.44,-0.06,None,0
CUST00294,40,Bangalore,183386,264441,91643,13873,830,0.68,29,16715,56284,1,0,0.08,0.42,Home Loan,1
CUST00295,44,Pune,79799,36098,50141,7889,635,0.48,58,20035,19757,0,3,0.1,0.27,Auto Loan,1
CUST00296,43,Chennai,210003,73452,95674,81711,709,0.9,30,75574,118161,0,1,0.39,0.16,None,0
CUST00297,45,Mumbai,172978,18221,61328,68141,644,0.68,76,76690,34136,0,1,0.39,0.25,None,0
CUST00298,39,Mumbai,177090,316285,114846,15878,746,0.74,51,95493,46048,0,1,0.09,0.26,Personal Loan,1
CUST00299,33,Hyderabad,132091,167486,85178,6955,627,0.64,74,57352,38478,1,3,0.05,0.3,None,0
CUST00300,38,Nagpur,216640,86295,127955,56476,849,0.79,23,126437,141384,1,2,0.26,0.15,Home Loan,1
CUST00301,59,Chennai,138951,57659,57968,13675,816,0.64,99,28782,90177,1,3,0.1,0.48,Home Loan,1
CUST00302,53,Nagpur,29874,50669,23492,4536,834,0.6,71,12547,4611,0,1,0.15,0.06,None,0
CUST00303,43,Pune,139219,14076,107532,49654,784,0.54,55,42054,34227,0,1,0.36,-0.13,None,0
CUST00304,48,Chennai,104124,177628,64136,43319,690,0.95,58,5574,56306,1,2,0.42,-0.03,None,0
CUST00305,39,Delhi,205902,229528,174962,71293,800,0.82,32,86668,109956,0,0,0.35,-0.2,Personal Loan,1
CUST00306,36,Pune,113432,101653,81005,6298,759,0.57,76,33008,66632,0,2,0.06,0.23,Auto Loan,1
CUST00307,37,Delhi,240472,161407,127308,83689,651,0.95,31,62249,134907,0,2,0.35,0.12,Mortgage Loan,1
CUST00308,52,Delhi,40800,18699,23822,15725,635,0.63,69,9177,21403,0,3,0.39,0.03,None,0
CUST00309,32,Delhi,172455,26071,142602,51829,735,0.76,25,72978,38334,1,2,0.3,-0.13,Home Loan,1
CUST00310,25,Mumbai,62757,35877,26293,27205,637,0.83,79,37312,13700,0,3,0.43,0.15,None,0
CUST00311,39,Delhi,181623,185201,152728,76744,716,0.54,75,68538,19130,1,0,0.42,-0.26,None,0
CUST00312,45,Bangalore,73805,14920,58517,21505,589,0.51,43,36871,39111,0,2,0.29,-0.08,None,0
CUST00313,47,Mumbai,97534,76475,76149,39306,711,0.59,74,10619,30044,1,2,0.4,-0.18,None,0
CUST00314,41,Chennai,89088,133475,31537,19476,832,0.7,71,40413,39427,1,1,0.22,0.43,Home Loan,1
CUST00315,44,Hyderabad,151059,164413,47358,59344,730,0.82,59,40745,34555,0,2,0.39,0.29,None,0
CUST00316,26,Delhi,204233,220705,107914,10909,816,0.75,88,17763,85041,1,3,0.05,0.42,Home Loan,1
CUST00317,49,Bangalore,188091,51828,66492,48073,799,0.99,92,12692,102967,0,1,0.26,0.39,Auto Loan,1
CUST00318,46,Chennai,133584,117350,51551,36907,828,0.75,73,72637,69680,0,2,0.28,0.34,Personal Loan,1
CUST00319,38,Mumbai,77993,28487,58553,12576,841,0.74,33,20242,44134,1,2,0.16,0.09,None,0
CUST00320,52,Bangalore,27460,12280,7141,8392,637,0.81,53,1866,9141,0,1,0.31,0.43,None,0
CUST00321,38,Hyderabad,23368,30730,6801,4392,598,0.86,54,2155,5801,1,3,0.19,0.52,Mortgage Loan,1
CUST00322,38,Bangalore,144278,77054,45234,23041,720,0.72,33,29281,21911,0,3,0.16,0.53,Mortgage Loan,1
CUST00323,37,Nagpur,211725,77424,80890,49379,773,0.73,27,69093,108411,1,0,0.23,0.38,None,0
CUST00324,37,Hyderabad,71218,18184,31257,1379,800,0.64,62,38562,32805,0,3,0.02,0.54,Personal Loan,1
CUST00325,44,Delhi,233045,122811,176304,50759,675,0.56,93,85101,53052,0,2,0.22,0.03,None,0
CUST00326,38,Delhi,189103,329373,92110,61981,793,0.89,54,107924,52976,1,2,0.33,0.19,Home Loan,1
CUST00327,24,Chennai,31704,35698,20471,9816,692,0.58,92,4744,13820,0,2,0.31,0.04,None,0
CUST00328,46,Pune,53739,17296,31665,10694,653,0.94,77,12752,30280,0,2,0.2,0.21,Auto Loan,1
CUST00329,56,Mumbai,56346,7905,42314,24713,788,0.54,83,11423,1417,1,2,0.44,-0.19,None,0
CUST00330,39,Delhi,210994,31376,126586,1073,818,0.42,95,52803,83627,0,1,0.01,0.39,Auto Loan,1
CUST00331,36,Hyderabad,50766,69928,16711,11723,642,0.43,31,13999,5804,0,0,0.23,0.44,Mortgage Loan,1
CUST00332,29,Hyderabad,187796,47485,68723,4272,754,0.92,49,38284,43643,1,3,0.02,0.61,Home Loan,1
CUST00333,24,Pune,87518,67456,49707,6355,685,0.53,56,40966,9428,0,1,0.07,0.36,Personal Loan,1
CUST00334,43,Mumbai,87855,110300,24951,1370,624,0.6,53,13739,39451,0,1,0.02,0.7,Auto Loan,1
CUST00335,40,Pune,162933,82917,106465,60566,588,0.73,69,43722,17828,1,0,0.37,-0.03,None,0
CUST00336,25,Delhi,78380,139719,21006,15678,674,0.99,38,11207,19302,1,0,0.2,0.53,Home Loan,1
CUST00337,52,Mumbai,146180,205471,74641,29367,773,0.6,36,47565,65986,0,2,0.2,0.29,Mortgage Loan,1
CUST00338,32,Pune,182726,49195,111812,43053,674,0.68,94,108827,37613,0,1,0.24,0.15,None,0
CUST00339,45,Pune,197971,54408,64454,87229,750,0.98,86,45212,93746,1,1,0.44,0.23,Home Loan,1
CUST00340,51,Pune,228515,130040,162508,23267,804,0.78,61,42982,104042,0,0,0.1,0.19,Auto Loan,1
CUST00341,48,Nagpur,105592,189510,38020,28231,591,0.6,95,6896,46028,1,3,0.27,0.37,Home Loan,1
CUST00342,23,Hyderabad,46992,58450,32168,10416,738,0.88,85,3652,29288,1,0,0.22,0.09,Auto Loan,1
CUST00343,31,Hyderabad,37053,9366,22622,5685,707,0.92,41,4772,18537,0,1,0.15,0.24,Mortgage Loan,1
CUST00344,57,Delhi,71687,103711,47013,21924,597,0.75,42,3628,13646,0,3,0.31,0.04,None,0
CUST00345,35,Hyderabad,210230,26828,144484,30607,666,0.73,90,25111,119705,1,1,0.15,0.17,Home Loan,1
CUST00346,48,Hyderabad,231363,276787,97855,31107,622,0.4,50,52634,89780,0,1,0.13,0.44,None,0
CUST00347,41,Bangalore,61298,99789,35667,22405,674,0.63,64,36402,9685,0,0,0.37,0.05,None,0
CUST00348,44,Mumbai,211119,84600,177847,42191,633,0.92,39,78218,120070,0,2,0.2,-0.04,None,0
CUST00349,23,Nagpur,112108,175028,67868,35044,740,0.78,54,46708,9382,1,3,0.31,0.08,None,0
CUST00350,25,Bangalore,165698,157401,114024,46168,720,0.8,76,34216,51386,1,1,0.28,0.03,Home Loan,1
CUST00351,29,Nagpur,189817,187929,79601,25460,656,0.72,39,77548,110604,1,2,0.13,0.45,Home Loan,1
CUST00352,35,Delhi,94441,56913,76452,22235,809,0.79,84,55471,36014,0,2,0.24,-0.04,Personal Loan,1
CUST00353,25,Delhi,247259,319694,144369,39902,696,0.72,72,55305,9845,1,1,0.16,0.25,None,0
CUST00354,53,Mumbai,139136,173833,60432,23167,794,0.87,47,51320,33662,1,0,0.17,0.4,Home Loan,1
CUST00355,57,Nagpur,176477,66226,113803,79235,787,0.47,64,20000,109114,0,1,0.45,-0.09,Auto Loan,1
CUST00356,46,Bangalore,74809,100381,24777,6653,717,0.56,69,20258,17704,0,0,0.09,0.58,Auto Loan,1
CUST00357,38,Chennai,166099,75577,47361,41286,757,0.92,54,18945,29562,0,3,0.25,0.47,Auto Loan,1
CUST00358,39,Chennai,137963,83295,46366,9402,766,0.62,56,13015,90737,1,2,0.07,0.6,None,0
CUST00359,51,Chennai,52069,47415,32702,19416,597,0.58,90,22034,11776,1,1,0.37,-0.0,None,0
CUST00360,29,Chennai,226535,178785,126807,59191,609,0.8,52,29908,124627,1,2,0.26,0.18,None,0
CUST00361,42,Hyderabad,141723,210381,59268,8429,837,0.79,63,11339,59470,1,3,0.06,0.52,Home Loan,1
CUST00362,54,Nagpur,212923,38798,158051,79176,789,0.56,41,36196,139414,1,2,0.37,-0.11,None,0
CUST00363,37,Delhi,105902,108008,64923,10507,698,0.69,77,16061,4417,1,1,0.1,0.29,Home Loan,1
CUST00364,31,Delhi,144202,177813,42981,28670,845,0.52,98,54638,38872,1,0,0.2,0.5,Home Loan,1
CUST00365,29,Hyderabad,237655,362792,80136,54081,664,0.42,27,86892,94161,1,3,0.23,0.44,None,0
CUST00366,28,Pune,216670,308165,161073,88020,692,0.79,20,50205,89365,1,0,0.41,-0.15,None,0
CUST00367,33,Pune,115624,36514,37458,26981,750,0.81,88,66129,11538,0,1,0.23,0.44,Personal Loan,1
CUST00368,49,Nagpur,167682,111164,118984,31214,799,0.6,65,99552,4862,1,1,0.19,0.1,None,0
CUST00369,51,Delhi,241660,121499,74474,19469,645,0.75,64,75228,156040,0,1,0.08,0.61,Auto Loan,1
CUST00370,56,Bangalore,158262,80577,122587,59155,795,0.64,70,72298,67829,0,2,0.37,-0.15,None,0
CUST00371,49,Chennai,138667,186320,65627,32565,759,0.92,68,79935,86402,1,3,0.23,0.29,Home Loan,1
CUST00372,34,Chennai,99533,97874,84395,6056,752,0.48,74,56942,61284,1,0,0.06,0.09,None,0
CUST00373,44,Hyderabad,166082,205555,89731,31269,737,0.96,37,60881,18770,1,2,0.19,0.27,Home Loan,1
CUST00374,39,Hyderabad,21159,28815,5609,3378,629,0.43,25,4904,11030,0,0,0.16,0.58,None,0
CUST00375,34,Chennai,226048,73784,91956,42631,607,0.71,44,50968,65748,1,0,0.19,0.4,Home Loan,1
CUST00376,32,Bangalore,232669,64670,76119,60082,804,0.45,37,103055,58900,0,2,0.26,0.41,None,0
CUST00377,46,Mumbai,200700,188795,64829,53113,805,0.78,42,57464,105347,1,0,0.26,0.41,Home Loan,1
CUST00378,55,Chennai,101791,44553,40524,14035,624,0.75,89,39543,5812,0,1,0.14,0.46,Personal Loan,1
CUST00379,39,Mumbai,104971,13104,48940,28570,583,0.79,28,23076,21568,0,2,0.27,0.26,Mortgage Loan,1
CUST00380,26,Chennai,114502,140421,84116,45647,672,0.96,61,52070,16703,0,2,0.4,-0.13,None,0
CUST00381,32,Nagpur,56498,92401,14959,5325,720,0.8,93,31155,1593,1,1,0.09,0.64,Personal Loan,1
CUST00382,42,Pune,166630,125988,79043,66456,802,0.81,69,38442,6352,0,0,0.4,0.13,None,0
CUST00383,49,Mumbai,150201,200426,70621,9951,654,0.79,83,60056,41875,0,1,0.07,0.46,Personal Loan,1
CUST00384,25,Bangalore,78430,108011,61818,29862,679,0.63,68,6614,26691,0,3,0.38,-0.17,None,0
CUST00385,37,Chennai,230467,213320,133107,96056,586,0.91,53,46216,147100,0,1,0.42,0.01,None,0
CUST00386,46,Chennai,19462,18508,12405,4471,694,0.58,47,9562,11735,0,1,0.23,0.13,None,0
CUST00387,51,Chennai,153994,227958,125882,21684,638,0.88,20,58334,8835,1,2,0.14,0.04,None,0
CUST00388,28,Delhi,68906,32393,20871,6032,702,0.9,52,10615,34747,1,2,0.09,0.61,Auto Loan,1
CUST00389,26,Pune,191615,289387,129461,9088,695,0.68,80,47834,117938,1,2,0.05,0.28,Home Loan,1
CUST00390,35,Hyderabad,88990,19627,40924,34539,826,0.56,22,35266,53789,0,3,0.39,0.15,Personal Loan,1
CUST00391,53,Delhi,240463,28426,138640,105587,658,0.61,90,128395,85091,1,1,0.44,-0.02,None,0
CUST00392,23,Pune,162740,199738,98818,30402,664,0.65,41,25654,93441,1,0,0.19,0.21,None,0
CUST00393,23,Mumbai,180947,175860,80071,48534,648,0.95,35,46508,72294,1,1,0.27,0.29,None,0
CUST00394,57,Hyderabad,189349,290574,131668,14298,830,0.44,37,84739,30729,1,3,0.08,0.23,None,0
CUST00395,39,Mumbai,41834,30840,26054,13530,684,0.85,79,24969,6815,0,1,0.32,0.05,None,0
CUST00396,34,Delhi,226311,331338,102914,45235,768,0.71,98,107554,106391,0,1,0.2,0.35,Personal Loan,1
CUST00397,28,Delhi,89927,58023,52828,11308,772,0.93,68,46909,6129,1,1,0.13,0.29,Home Loan,1
CUST00398,33,Chennai,25465,12709,18877,3865,644,0.97,43,8802,3296,0,0,0.15,0.11,None,0
CUST00399,51,Nagpur,227884,362116,180752,50551,621,0.46,50,53923,113082,1,1,0.22,-0.02,None,0
CUST00400,46,Mumbai,84766,121331,27421,24218,636,0.44,54,39711,2536,1,1,0.29,0.39,Home Loan,1
CUST00401,22,Nagpur,73514,99567,24509,14558,633,0.41,99,8348,43042,1,0,0.2,0.47,Home Loan,1
CUST00402,28,Chennai,216763,128160,103229,38365,657,0.67,38,94403,29477,0,3,0.18,0.35,None,0
CUST00403,53,Bangalore,61880,74095,21253,15233,777,0.88,25,17167,1724,0,2,0.25,0.41,Mortgage Loan,1
CUST00404,48,Chennai,156009,210456,104488,59878,798,0.97,80,51019,90548,1,1,0.38,-0.05,None,0
CUST00405,50,Mumbai,21225,29832,13311,6048,676,0.96,42,9766,12271,1,2,0.28,0.09,None,0
CUST00406,22,Mumbai,169100,107090,106767,27086,650,0.89,49,84196,45231,0,1,0.16,0.21,Personal Loan,1
CUST00407,53,Bangalore,78942,109794,53491,6861,766,0.88,21,20368,28585,0,0,0.09,0.24,Mortgage Loan,1
CUST00408,43,Hyderabad,66639,84836,29298,1671,680,0.62,57,10741,25445,0,0,0.03,0.54,None,0
CUST00409,23,Pune,166344,86072,122661,25663,696,0.74,59,73704,27971,0,0,0.15,0.11,None,0
CUST00410,38,Hyderabad,118625,158848,51112,31995,596,0.62,68,13428,318,1,3,0.27,0.3,None,0
CUST00411,36,Mumbai,247530,220440,95592,82862,605,0.65,45,48011,108162,1,2,0.33,0.28,None,0
CUST00412,40,Chennai,218976,133289,111352,30763,710,0.66,74,111265,151101,1,1,0.14,0.35,Home Loan,1
CUST00413,57,Bangalore,205279,34859,143057,41195,604,0.64,99,54010,83834,1,1,0.2,0.1,None,0
CUST00414,37,Pune,111254,152854,64240,10216,778,0.69,64,28844,8264,1,1,0.09,0.33,Home Loan,1
CUST00415,35,Nagpur,29549,18008,24444,7122,657,0.55,45,9781,8868,0,1,0.24,-0.07,None,0
CUST00416,36,Delhi,201500,247367,151822,49931,663,0.91,65,76597,103142,1,3,0.25,-0.0,None,0
CUST00417,55,Hyderabad,95355,114653,27754,38507,597,0.6,70,14823,37078,1,3,0.4,0.31,None,0
CUST00418,58,Hyderabad,35199,24827,23169,4341,648,0.82,56,4065,3462,0,1,0.12,0.22,None,0
CUST00419,32,Pune,235509,367038,153117,46142,593,0.56,29,132259,86976,0,0,0.2,0.15,None,0
CUST00420,38,Chennai,130272,188401,96003,28272,583,0.5,23,48262,11317,0,1,0.22,0.05,None,0
CUST00421,29,Bangalore,88268,108866,55081,23930,581,0.72,30,11033,44982,1,3,0.27,0.1,None,0
CUST00422,50,Chennai,137243,131940,104798,46316,728,0.48,58,74299,37259,0,1,0.34,-0.1,Personal Loan,1
CUST00423,43,Mumbai,102523,158783,28148,2291,630,0.84,43,23430,48281,0,1,0.02,0.7,Mortgage Loan,1
CUST00424,45,Mumbai,207216,171896,61115,9899,653,0.7,71,53440,142321,1,2,0.05,0.66,Home Loan,1
CUST00425,44,Chennai,243756,322349,141015,103523,837,0.56,52,64910,105229,1,0,0.42,-0.0,None,0
CUST00426,45,Pune,155799,43820,73237,6975,756,0.98,77,56173,56343,0,0,0.04,0.49,Personal Loan,1
CUST00427,40,Pune,112948,66986,41889,13479,787,0.59,43,31684,8957,0,3,0.12,0.51,None,0
CUST00428,51,Bangalore,176901,92796,80660,67827,765,0.71,95,97017,92060,1,0,0.38,0.16,Home Loan,1
CUST00429,23,Bangalore,245966,310235,199119,63717,595,0.42,79,120799,27650,1,2,0.26,-0.07,None,0
CUST00430,34,Mumbai,39672,12821,17289,3602,706,0.8,47,16742,8357,0,0,0.09,0.47,None,0
CUST00431,25,Nagpur,106074,136077,86612,47519,816,0.49,59,17322,70694,0,2,0.45,-0.26,None,0
CUST00432,46,Chennai,229243,196668,169638,91320,799,0.7,88,126605,62258,1,0,0.4,-0.14,None,0
CUST00433,55,Delhi,101788,87228,55257,37242,654,0.96,87,40275,15330,1,0,0.37,0.09,None,0
CUST00434,36,Pune,106741,66982,52247,11636,589,0.58,23,59261,3511,0,2,0.11,0.4,None,0
CUST00435,57,Pune,136884,114804,105636,11128,642,0.79,97,36488,58278,0,2,0.08,0.15,Auto Loan,1
CUST00436,37,Nagpur,221339,108822,93747,36788,797,0.47,54,81335,104433,0,1,0.17,0.41,Personal Loan,1
CUST00437,43,Mumbai,144083,186135,71528,32719,628,0.82,50,66664,31338,1,2,0.23,0.28,Home Loan,1
CUST00438,47,Pune,184991,187111,125871,36924,774,0.82,68,20558,3938,1,3,0.2,0.12,Home Loan,1
CUST00439,44,Chennai,21317,22341,6027,9322,744,0.64,36,6569,12800,0,1,0.44,0.28,None,0
CUST00440,57,Nagpur,51635,67959,43061,4679,828,0.5,87,13255,29658,0,3,0.09,0.08,None,0
CUST00441,26,Mumbai,193993,171219,131101,85874,758,0.71,84,86569,38270,0,0,0.44,-0.12,None,0
CUST00442,26,Delhi,184969,60769,98150,50432,745,0.67,38,88956,1361,1,0,0.27,0.2,Home Loan,1
CUST00443,57,Bangalore,99515,75796,77865,40031,798,0.77,99,57632,35454,1,1,0.4,-0.18,Home Loan,1
CUST00444,26,Mumbai,245959,222057,109352,105384,598,0.64,84,91790,141282,0,3,0.43,0.13,None,0
CUST00445,59,Delhi,32390,7332,10339,12676,763,0.98,89,7585,12942,1,0,0.39,0.29,None,0
CUST00446,40,Hyderabad,92231,23542,31992,39874,596,0.41,21,27435,44735,1,2,0.43,0.22,None,0
CUST00447,28,Pune,220278,173930,77427,96890,776,0.43,87,84098,35042,1,1,0.44,0.21,None,0
CUST00448,40,Chennai,76123,24866,57937,27993,788,0.94,51,21884,41657,1,0,0.37,-0.13,Home Loan,1
CUST00449,48,Chennai,140066,94484,94305,11818,688,0.7,66,18061,18178,0,1,0.08,0.24,Auto Loan,1
CUST00450,53,Delhi,156266,203431,100417,61355,661,0.92,73,87384,72194,0,3,0.39,-0.04,None,0
CUST00451,30,Chennai,139544,71836,115827,60166,799,0.81,58,81164,43315,0,2,0.43,-0.26,None,0
CUST00452,52,Bangalore,176998,53666,68709,8475,667,0.48,26,39576,60836,0,1,0.05,0.56,Mortgage Loan,1
CUST00453,33,Nagpur,206262,164781,106601,53513,701,0.87,90,87600,103376,1,2,0.26,0.22,Home Loan,1
CUST00454,55,Pune,51477,48211,43338,6445,623,0.81,89,26464,16587,0,1,0.13,0.03,Personal Loan,1
CUST00455,24,Hyderabad,100428,44033,46065,28030,583,0.45,36,19998,53450,1,0,0.28,0.26,Home Loan,1
CUST00456,40,Hyderabad,178020,136106,148802,76477,838,0.67,59,79064,44694,0,0,0.43,-0.27,None,0
CUST00457,25,Chennai,108925,167338,50737,33685,811,0.54,21,6035,31199,0,2,0.31,0.22,Mortgage Loan,1
CUST00458,24,Mumbai,157490,234243,132345,64473,682,0.99,60,16918,62726,1,1,0.41,-0.25,None,0
CUST00459,37,Hyderabad,116943,66298,62524,17564,590,0.83,75,41021,58485,0,2,0.15,0.32,Personal Loan,1
CUST00460,28,Pune,117397,48015,64859,17053,778,0.58,64,61895,58150,0,1,0.15,0.3,Personal Loan,1
CUST00461,43,Chennai,232867,68402,148183,87429,744,0.86,52,70349,86182,0,1,0.38,-0.01,Auto Loan,1
CUST00462,52,Mumbai,141711,145569,46771,44106,661,0.53,35,15215,14434,1,1,0.31,0.36,None,0
CUST00463,37,Hyderabad,114058,187982,58329,6625,727,0.78,77,44691,17553,0,2,0.06,0.43,Personal Loan,1
CUST00464,44,Bangalore,174635,198671,131148,55823,726,0.84,73,70117,41680,1,2,0.32,-0.07,Home Loan,1
CUST00465,32,Nagpur,220848,396850,65144,22163,618,0.98,65,13671,14188,1,2,0.1,0.6,None,0
CUST00466,56,Mumbai,45938,55369,38564,18849,663,0.42,70,4748,2065,1,1,0.41,-0.25,None,0
CUST00467,23,Hyderabad,150283,215394,122950,18609,743,0.72,68,35470,96138,1,0,0.12,0.06,Home Loan,1
CUST00468,42,Nagpur,21052,27140,9139,540,840,0.48,35,1513,8807,1,2,0.03,0.54,None,0
CUST00469,42,Delhi,140689,174496,104497,15489,753,0.96,91,25851,54221,0,0,0.11,0.15,Auto Loan,1
CUST00470,42,Bangalore,125967,166935,70341,34337,828,0.72,28,12627,66718,1,3,0.27,0.17,Home Loan,1
CUST00471,58,Bangalore,199062,218820,150134,1567,745,0.52,92,41052,138615,1,0,0.01,0.24,Home Loan,1
CUST00472,29,Chennai,215334,273000,169224,66804,637,0.48,44,100686,93416,0,1,0.31,-0.1,None,0
CUST00473,24,Mumbai,114261,123845,70952,40180,661,0.9,95,47996,39769,1,3,0.35,0.03,None,0
CUST00474,38,Nagpur,205130,354577,55396,53519,838,0.83,94,34821,89202,0,0,0.26,0.47,Auto Loan,1
CUST00475,31,Pune,38002,66858,14568,3558,638,0.79,73,20608,15267,0,0,0.09,0.52,None,0
