customer_id,age,gender,marital_status,dependents,education,employment_type,city_tier,monthly_income,salary_consistency_score,years_with_bank,avg_monthly_balance,monthly_credit_amount,monthly_debit_amount,monthly_transaction_count,emi_obligations,debt_to_income_ratio,credit_utilization_ratio,cibil_score,active_loans,missed_payments_12m,monthly_investment_amount,investment_value,has_fixed_deposit,has_mutual_fund,digital_logins_30d,upi_transactions_30d,mobile_banking_user,loan_product_interest,loan_amount_requested,loan_tenure_months,loan_accepted
CUST000118,40,Male,Married,2,High School,Salaried,Tier 2,55965.5,0.842,4.9,8946.28,52420.9,40430.9,36,4666.03,0.083,0.197,730,1,1,14970.45,197395.56,0,1,25,29,1,Mortgage Loan,2517000,120,0
CUST000119,58,Male,Married,2,Postgraduate,Salaried,Tier 3,76955.24,0.873,1.6,83333.57,72081.24,47684.85,38,8456.79,0.11,0.308,739,2,1,17323.76,170786.08,0,1,8,9,1,Auto Loan,1394000,84,0
CUST000120,37,Male,Single,0,Graduate,Self-employed,Tier 1,44373.47,0.615,3.0,22071.82,41563.06,37333.14,37,0.0,0.0,0.377,647,0,1,0.0,0.0,0,0,23,31,1,Home Loan,1699000,300,0
CUST000121,29,Female,Single,2,Postgraduate,Government,Tier 3,89515.45,0.995,5.8,48882.82,83845.95,69171.19,55,0.0,0.0,0.243,771,0,0,18450.38,1073496.23,0,1,28,33,1,Auto Loan,1609000,48,1
CUST000122,42,Male,Single,0,Postgraduate,Self-employed,Tier 3,58779.72,0.675,1.4,19867.31,55056.88,54061.39,31,0.0,0.0,0.54,734,0,0,0.0,0.0,0,0,20,27,0,Auto Loan,1128000,60,0
CUST000123,42,Male,Single,0,Professional,Self-employed,Tier 2,80680.62,0.598,2.1,42904.45,75570.68,68739.28,55,28751.6,0.356,0.576,692,1,0,11434.57,651500.38,0,1,17,20,1,Personal Loan,436000,48,0
CUST000124,55,Male,Widowed,1,Graduate,Salaried,Tier 2,52607.36,0.989,3.2,36092.62,49275.45,38227.17,28,0.0,0.0,0.291,781,0,0,0.0,0.0,0,0,24,10,1,Personal Loan,426000,60,1
CUST000125,49,Male,Single,0,Graduate,Salaried,Tier 3,81869.27,0.915,1.3,36894.23,76684.04,56490.69,53,15111.09,0.185,0.388,805,3,0,24445.67,1077974.5,0,1,14,18,1,Home Loan,2474000,180,0
CUST000126,44,Male,Married,2,Graduate,Salaried,Tier 3,32481.15,0.888,15.6,7556.3,30423.94,29511.03,41,5110.22,0.157,0.405,731,2,1,8007.06,956559.56,0,1,16,22,0,Personal Loan,232000,48,0
CUST000127,56,Male,Single,1,Professional,Salaried,Tier 1,196373.31,0.967,10.7,183424.92,183935.92,146759.81,65,38147.84,0.194,0.248,786,1,0,54960.3,1115824.68,0,1,10,8,1,Mortgage Loan,6581000,60,1
CUST000128,27,Male,Married,3,Graduate,Salaried,Tier 2,51761.13,0.817,1.9,38805.33,48482.82,41001.67,39,12600.42,0.243,0.475,622,1,2,20051.24,218241.24,0,0,31,45,1,Personal Loan,388000,36,0
CUST000129,33,Female,Divorced,1,Graduate,Salaried,Tier 2,81132.8,0.83,3.4,38133.45,75994.22,68042.82,49,25062.64,0.309,0.147,729,2,0,0.0,0.0,1,0,21,22,1,Mortgage Loan,5485000,84,0
CUST000130,30,Male,Single,2,Graduate,Business,Tier 1,98342.66,0.691,12.0,132418.25,92114.08,75812.34,39,24395.61,0.248,0.352,692,1,0,7666.73,233090.6,1,1,22,26,0,Personal Loan,570000,60,1
CUST000131,36,Female,Single,1,Graduate,Self-employed,Tier 1,76270.76,0.712,1.7,36732.29,71440.12,68905.81,36,3205.63,0.042,0.748,633,2,1,6155.69,200519.0,0,1,19,27,0,Mortgage Loan,3099000,180,0
CUST000132,25,Female,Married,1,High School,Salaried,Tier 2,37850.61,0.906,7.0,23990.33,35453.32,30194.05,46,4494.76,0.119,0.409,735,1,0,8154.52,155667.67,1,1,24,39,1,Home Loan,1857000,180,1
CUST000133,47,Male,Single,1,Graduate,Salaried,Tier 2,59349.06,1.0,11.7,8420.3,55590.16,42177.19,47,8231.02,0.139,0.359,787,1,0,4765.12,213225.03,0,0,20,15,0,Auto Loan,828000,72,0
CUST000134,38,Female,Single,0,Graduate,Salaried,Tier 2,37013.07,0.802,2.9,12485.08,34668.83,27977.2,56,7594.37,0.205,0.194,705,2,1,13553.54,384701.07,0,0,25,33,0,Auto Loan,625000,36,1
CUST000135,24,Male,Divorced,0,Graduate,Salaried,Tier 3,41607.14,0.887,6.0,30060.92,38971.93,32236.76,44,1278.11,0.031,0.096,750,1,0,0.0,0.0,0,0,25,28,1,Home Loan,2056000,360,0
CUST000136,29,Male,Married,2,High School,Salaried,Tier 3,24335.17,0.859,4.2,11456.15,22793.89,21669.82,36,0.0,0.0,0.282,797,0,0,5736.19,239579.12,1,1,23,34,1,Auto Loan,370000,84,1
CUST000137,43,Female,Married,2,Graduate,Salaried,Tier 1,111605.81,0.915,7.5,90110.65,104537.21,94939.48,53,21269.52,0.191,0.27,785,2,0,11009.7,318276.25,0,0,17,20,1,Home Loan,6360000,180,0
CUST000138,49,Female,Single,2,High School,Government,Tier 1,82002.73,1.0,4.7,11994.15,76809.05,63975.21,42,6894.61,0.084,0.501,722,1,1,25054.19,905611.62,0,1,20,9,1,Home Loan,2957000,180,1
CUST000139,62,Female,Single,1,High School,Retired,Tier 2,35578.02,0.949,1.0,29494.81,33324.67,30291.99,38,10103.04,0.284,0.307,717,1,0,8565.62,319126.2,0,1,12,10,0,Personal Loan,344000,36,0
CUST000140,70,Female,Married,1,Graduate,Retired,Tier 1,71549.34,0.959,4.6,36348.48,67017.73,61246.32,37,22140.11,0.309,0.37,715,1,0,21171.83,725079.5,0,1,8,10,1,Auto Loan,934000,60,0
CUST000141,45,Male,Married,3,High School,Business,Tier 3,54356.95,0.691,1.1,71566.74,50914.23,46376.3,45,14549.36,0.268,0.637,697,3,1,10869.4,484615.52,0,0,9,16,1,Auto Loan,1036000,60,0
CUST000142,29,Male,Single,2,Graduate,Salaried,Tier 2,52455.61,1.0,11.0,27260.58,49133.31,46740.13,43,15865.69,0.302,0.272,759,1,0,6593.78,480213.76,0,0,22,33,1,Personal Loan,353000,24,1
CUST000143,21,Male,Married,1,Graduate,Salaried,Tier 1,33666.74,0.842,1.9,27389.31,31534.44,25760.27,37,2759.85,0.082,0.486,735,1,0,9762.15,323726.88,0,0,24,47,1,Auto Loan,354000,72,1
CUST000144,43,Female,Married,5,Graduate,Self-employed,Tier 1,81806.29,0.419,5.5,65893.97,76625.05,66618.01,37,20317.26,0.248,0.542,599,1,1,16918.66,632800.68,0,1,18,11,1,Personal Loan,567000,48,0
CUST000145,31,Male,Married,0,High School,Business,Tier 2,51680.35,0.672,9.2,52185.19,48407.15,41897.45,40,11273.93,0.218,0.315,685,2,1,0.0,0.0,0,0,26,31,1,Home Loan,1611000,120,0
CUST000146,35,Female,Married,0,High School,Self-employed,Tier 1,54356.67,0.861,8.2,37254.46,50913.97,47487.49,39,7613.52,0.14,0.254,695,1,1,0.0,0.0,0,0,17,28,1,Home Loan,2404000,180,0
CUST000147,33,Male,Married,2,Graduate,Salaried,Tier 1,62552.84,0.785,3.0,35420.88,58591.03,48878.24,42,16326.52,0.261,0.352,705,1,1,3754.04,197454.31,0,1,23,27,1,Auto Loan,1085000,60,1
CUST000148,38,Male,Married,2,High School,Government,Tier 1,45381.65,0.989,3.2,22580.13,42507.38,31103.01,42,13258.02,0.292,0.601,720,1,0,13694.73,417819.3,0,0,28,27,1,Personal Loan,442000,48,0
CUST000149,52,Female,Single,1,High School,Self-employed,Tier 2,114986.27,0.606,9.0,124909.99,107703.56,102207.93,63,0.0,0.0,0.239,741,0,1,10824.76,587058.71,1,0,12,16,1,Personal Loan,902000,60,0
CUST000150,42,Male,Married,1,Postgraduate,Salaried,Tier 2,77447.42,0.917,4.7,35891.53,72542.25,58907.92,52,0.0,0.0,0.297,760,0,0,0.0,0.0,0,0,23,17,1,Personal Loan,726000,24,0
CUST000151,38,Male,Married,2,High School,Salaried,Tier 1,59740.21,0.968,13.1,23565.86,55956.54,51813.25,39,6457.39,0.108,0.691,650,1,0,8844.19,755931.51,0,0,25,32,0,Home Loan,3384000,180,0
CUST000152,29,Female,Divorced,2,Graduate,Salaried,Tier 2,43051.83,0.843,4.8,38498.04,40325.12,34258.6,44,12028.65,0.279,0.22,699,1,0,11852.14,512435.93,0,1,28,30,1,Home Loan,2221000,240,0
CUST000153,22,Male,Divorced,2,High School,Self-employed,Tier 2,34262.77,0.772,3.2,38850.53,32092.72,29597.27,34,7011.03,0.205,0.407,713,1,0,9147.2,437560.14,1,1,17,37,1,Home Loan,1665000,180,1
CUST000154,35,Male,Single,1,Graduate,Salaried,Tier 3,27244.27,0.967,12.7,40239.37,25518.74,22547.29,28,3942.18,0.145,0.144,790,1,0,0.0,0.0,0,0,30,32,1,Personal Loan,208000,60,1
CUST000155,39,Female,Married,0,Postgraduate,Business,Tier 1,90514.32,0.746,1.8,142203.95,84781.55,72008.9,45,17784.73,0.196,0.34,725,4,0,3784.3,100285.22,0,0,22,16,1,Auto Loan,1772000,36,0
CUST000156,59,Female,Married,0,Postgraduate,Salaried,Tier 1,82138.28,0.874,4.2,51755.88,76936.01,61814.02,55,17239.85,0.21,0.278,706,2,1,14919.46,850014.31,0,0,14,3,1,Personal Loan,586000,60,0
CUST000157,41,Male,Married,2,High School,Salaried,Tier 3,17258.44,0.862,5.7,14521.08,16165.37,13641.96,39,1332.46,0.077,0.311,778,1,0,1599.41,56913.68,0,0,13,19,0,Personal Loan,126000,60,0
CUST000158,51,Male,Married,1,Graduate,Salaried,Tier 2,63135.54,0.815,5.7,132152.7,59136.82,52995.84,39,9946.67,0.158,0.702,685,4,0,12819.09,889925.6,1,1,15,15,1,Home Loan,2121000,120,0
CUST000159,35,Male,Single,3,Graduate,Salaried,Tier 3,26897.58,0.79,7.1,28668.27,25194.01,18723.71,31,4196.74,0.156,0.402,715,2,0,7718.19,394117.48,0,1,22,38,1,Home Loan,1449000,240,0
CUST000160,27,Male,Married,2,Graduate,Self-employed,Tier 2,29372.65,0.717,6.0,45175.27,27512.32,24680.74,36,0.0,0.0,0.722,710,0,0,4403.09,65739.32,0,0,23,35,1,Personal Loan,151000,36,1
CUST000161,29,Male,Divorced,1,Graduate,Salaried,Tier 1,129167.44,0.908,5.8,132726.1,120986.56,95711.04,49,18213.46,0.141,0.175,693,2,1,13537.76,572845.56,1,1,35,37,1,Mortgage Loan,7640000,120,0
CUST000162,32,Female,Widowed,2,Graduate,Salaried,Tier 2,73634.33,0.913,3.0,25728.37,68970.67,62793.9,40,11591.39,0.157,0.3,699,1,0,0.0,0.0,0,0,35,28,1,Auto Loan,1091000,84,0
CUST000163,63,Female,Single,0,Professional,Retired,Tier 1,178641.32,1.0,8.1,87060.84,167326.99,146699.65,55,20310.96,0.114,0.162,745,1,0,4674.51,264078.27,0,0,7,6,0,Auto Loan,3685000,60,1
CUST000164,31,Female,Widowed,1,Postgraduate,Salaried,Tier 2,60008.89,0.878,4.7,12520.08,56208.2,54560.43,44,0.0,0.0,0.422,756,0,0,31050.07,2169174.31,0,1,24,30,1,Personal Loan,449000,36,0
CUST000165,49,Male,Single,1,Graduate,Salaried,Tier 1,64134.1,0.987,9.2,31387.59,60072.14,54321.11,46,0.0,0.0,0.474,723,0,0,0.0,0.0,0,0,17,14,1,Personal Loan,405000,12,0
CUST000166,30,Male,Married,2,Postgraduate,Salaried,Tier 3,58973.52,0.75,8.0,23254.65,55238.41,49953.79,46,25118.23,0.426,0.335,674,2,1,15779.93,1173446.42,0,1,30,34,1,Home Loan,2530000,300,0
CUST000167,50,Male,Single,1,Graduate,Government,Tier 2,67752.25,1.0,15.7,25301.85,63461.13,55132.61,41,22506.26,0.332,0.168,742,3,1,0.0,0.0,0,0,22,22,1,Personal Loan,530000,24,0
CUST000168,44,Female,Married,0,Graduate,Government,Tier 2,46007.98,0.948,21.5,22514.74,43094.04,41131.15,29,0.0,0.0,0.242,776,0,0,8213.9,734345.91,1,0,20,11,1,Personal Loan,208000,36,0
CUST000169,38,Male,Single,2,Graduate,Salaried,Tier 2,37057.88,0.824,9.3,12289.83,34710.8,31125.99,35,6739.47,0.182,0.143,755,3,0,0.0,0.0,0,0,29,29,0,Personal Loan,255000,36,1
CUST000170,40,Male,Single,1,High School,Salaried,Tier 3,39939.0,0.871,4.7,10758.35,37409.45,34797.04,28,6176.51,0.155,0.708,678,1,0,6067.42,47614.91,0,0,22,19,1,Home Loan,1673000,180,0
CUST000171,33,Female,Married,1,High School,Salaried,Tier 3,15000.0,1.0,1.6,15827.75,14049.97,13004.48,37,0.0,0.0,0.195,761,0,0,5545.6,187031.83,0,0,29,26,1,Home Loan,828000,300,1
CUST000172,45,Female,Divorced,1,Postgraduate,Salaried,Tier 3,82185.32,0.827,4.7,31805.07,76980.08,61184.13,40,0.0,0.0,0.131,748,0,1,48636.93,1862318.67,0,1,16,27,1,Personal Loan,404000,48,1
CUST000173,35,Male,Married,2,Postgraduate,Salaried,Tier 3,48456.64,0.888,3.1,23124.84,45387.62,38870.62,38,0.0,0.0,0.477,700,0,0,0.0,0.0,0,0,29,33,1,Auto Loan,746000,48,0
CUST000174,27,Male,Married,2,Graduate,Self-employed,Tier 1,79409.32,0.587,3.3,95685.36,74379.89,68619.4,55,5271.41,0.066,0.378,694,1,0,17149.34,569393.66,0,0,23,38,0,Mortgage Loan,5563000,60,0
CUST000175,26,Male,Married,2,Graduate,Salaried,Tier 1,78665.15,0.912,6.1,27563.2,73682.86,61828.88,42,10167.21,0.129,0.282,765,1,0,0.0,0.0,0,0,24,39,1,Auto Loan,855000,60,1
CUST000176,42,Female,Married,1,Graduate,Salaried,Tier 1,84395.18,0.98,3.9,76232.92,79049.97,74793.83,40,8383.12,0.099,0.183,773,1,0,13323.13,362664.56,0,1,22,12,1,Personal Loan,661000,36,1
CUST000177,57,Male,Single,0,High School,Salaried,Tier 3,22057.83,0.903,3.0,5653.39,20660.79,16489.49,33,0.0,0.0,0.543,742,0,0,8063.71,299677.42,0,0,11,12,1,Auto Loan,325000,60,1
CUST000178,42,Female,Single,1,Graduate,Government,Tier 3,22518.46,0.921,2.2,13662.94,21092.24,19453.03,27,4701.61,0.209,0.15,760,2,0,0.0,0.0,0,0,20,24,1,Home Loan,1134000,180,1
CUST000179,39,Female,Married,2,Graduate,Self-employed,Tier 1,36468.39,0.637,1.8,30445.05,34158.65,25087.24,39,2384.87,0.065,0.589,729,1,0,2073.52,24190.91,0,0,17,26,1,Home Loan,1113000,300,1
CUST000180,43,Male,Divorced,0,Postgraduate,Government,Tier 1,71333.55,0.959,8.2,27675.34,66815.61,63531.83,20,0.0,0.0,0.742,694,0,0,0.0,0.0,0,0,15,20,1,Auto Loan,843000,36,1
CUST000181,54,Female,Single,1,Graduate,Salaried,Tier 2,32598.18,0.924,2.1,34813.15,30533.56,27112.83,30,0.0,0.0,0.178,826,0,0,2915.36,120395.67,0,1,13,16,0,Home Loan,1623000,120,1
CUST000182,42,Male,Married,1,Professional,Government,Tier 2,79031.59,1.0,7.9,61200.53,74026.09,65733.52,39,13247.33,0.168,0.491,823,1,0,38199.24,3099792.74,0,1,31,24,0,Personal Loan,609000,60,1
CUST000183,35,Female,Married,0,Graduate,Business,Tier 2,44380.28,0.637,5.3,30984.58,41569.43,34546.78,35,8977.65,0.202,0.134,722,2,0,13875.14,946714.16,0,1,27,30,1,Personal Loan,390000,60,1
CUST000184,52,Female,Divorced,0,Graduate,Government,Tier 3,36814.73,0.911,8.7,41187.98,34483.05,30499.56,32,2189.26,0.059,0.056,776,1,0,0.0,0.0,0,0,13,11,1,Personal Loan,268000,12,0
CUST000185,45,Female,Single,1,High School,Salaried,Tier 2,40105.28,0.996,1.1,38184.06,37565.19,26515.85,43,3537.81,0.088,0.114,740,1,0,0.0,0.0,0,0,25,19,0,Mortgage Loan,2503000,84,0
CUST000186,57,Male,Divorced,2,Professional,Salaried,Tier 2,111593.96,0.92,9.4,61988.63,104526.11,83346.17,42,30973.41,0.278,0.335,710,2,1,0.0,0.0,0,0,17,9,1,Auto Loan,1453000,36,1
CUST000187,42,Female,Married,1,Graduate,Business,Tier 2,51476.42,0.732,11.2,11335.85,48216.14,35520.83,32,0.0,0.0,0.242,807,0,0,22968.38,2190550.8,0,1,20,23,1,Home Loan,2636000,180,0
CUST000188,27,Female,Married,3,Graduate,Salaried,Tier 2,34327.38,0.943,7.4,63341.07,32153.24,24416.75,35,3953.88,0.115,0.255,773,2,0,6759.98,180972.28,0,0,28,29,1,Personal Loan,232000,36,1
CUST000189,25,Female,Married,1,Professional,Government,Tier 2,68647.72,0.763,0.5,27920.17,64299.89,48443.52,53,21107.62,0.307,0.239,723,1,1,8530.9,245304.84,0,0,31,30,1,Personal Loan,353000,36,1
CUST000190,58,Female,Single,1,Graduate,Salaried,Tier 2,56715.88,0.934,7.6,7451.68,53123.75,51112.07,30,2938.51,0.052,0.251,730,1,1,0.0,0.0,0,0,11,8,0,Personal Loan,390000,24,1
CUST000191,59,Male,Married,0,Graduate,Salaried,Tier 3,45934.97,1.0,22.2,71959.35,43025.66,36016.24,33,4656.16,0.101,0.163,811,1,0,6546.98,629963.45,1,0,13,13,1,Auto Loan,833000,24,1
CUST000192,38,Male,Married,0,Graduate,Salaried,Tier 3,54553.99,0.886,7.5,44909.46,51098.79,47952.6,34,0.0,0.0,0.52,750,0,0,4821.6,196376.13,0,0,15,29,1,Personal Loan,369000,60,1
CUST000193,36,Female,Married,2,Graduate,Government,Tier 2,31483.65,0.972,6.8,18060.29,29489.62,23586.37,23,7561.72,0.24,0.554,695,1,0,13735.62,959596.06,0,0,30,30,1,Home Loan,947000,120,0
CUST000194,56,Male,Married,2,Postgraduate,Salaried,Tier 1,142305.24,0.854,7.1,76995.05,133292.27,112507.52,34,12434.28,0.087,0.546,742,1,0,23518.76,532010.52,1,1,10,12,1,Auto Loan,2284000,60,0
CUST000195,28,Female,Married,4,Postgraduate,Salaried,Tier 3,123408.85,0.804,5.8,120731.83,115592.69,106455.65,53,0.0,0.0,0.761,732,0,0,0.0,0.0,0,0,27,31,1,Auto Loan,2688000,36,1
CUST000196,30,Male,Single,2,Graduate,Government,Tier 2,46401.78,0.91,8.8,103777.33,43462.9,34920.9,41,18493.18,0.399,0.422,668,1,1,14801.37,569927.24,0,0,25,31,1,Auto Loan,879000,60,0
CUST000197,47,Female,Single,0,Postgraduate,Government,Tier 1,75796.03,1.0,2.3,33616.13,70995.45,67011.73,45,0.0,0.0,0.083,854,0,0,5510.91,217602.97,1,0,9,13,0,Home Loan,3384000,120,1
CUST000198,36,Male,Married,3,High School,Government,Tier 2,17970.89,0.995,9.7,6094.19,16832.7,15697.35,36,0.0,0.0,0.165,814,0,0,2041.96,36064.31,0,0,24,29,1,Auto Loan,381000,36,1
CUST000199,40,Female,Married,1,Postgraduate,Salaried,Tier 2,57669.48,0.81,2.7,28195.38,54016.96,40103.04,37,14196.3,0.246,0.136,757,1,0,6479.68,287554.78,0,0,19,27,1,Personal Loan,293000,60,1
CUST000200,38,Male,Divorced,1,Graduate,Self-employed,Tier 3,53311.98,0.619,2.2,12734.92,49935.44,41973.61,35,0.0,0.0,0.314,761,0,0,12048.65,539652.65,0,1,21,16,1,Personal Loan,443000,12,0
CUST000201,44,Female,Married,2,High School,Salaried,Tier 1,45745.48,0.831,1.0,23492.4,42848.17,38815.1,35,8526.59,0.186,0.805,700,1,0,4987.4,166581.57,0,1,13,23,1,Personal Loan,215000,60,0
CUST000202,55,Non-binary,Married,1,Graduate,Business,Tier 2,78584.71,0.733,9.9,95977.14,73607.51,70141.52,49,8611.76,0.11,0.506,750,1,0,0.0,0.0,0,0,15,11,0,Personal Loan,548000,12,1
CUST000203,41,Female,Married,0,Postgraduate,Self-employed,Tier 3,63228.75,0.654,7.7,39860.67,59224.13,52847.18,46,13729.31,0.217,0.344,763,1,0,11301.93,741319.47,0,1,15,16,1,Personal Loan,427000,12,1
CUST000204,47,Male,Married,0,Graduate,Business,Tier 1,76342.28,0.714,8.1,56539.01,71507.11,67911.32,45,11451.18,0.15,0.293,747,1,0,28971.52,515484.73,1,1,14,14,1,Personal Loan,509000,24,0
CUST000205,21,Male,Married,2,Graduate,Salaried,Tier 2,35159.3,0.794,3.0,36948.73,32932.47,26763.51,37,0.0,0.0,0.343,751,0,0,1630.96,72346.05,0,1,19,34,1,Personal Loan,225000,48,1
CUST000206,39,Female,Single,1,High School,Government,Tier 2,24644.36,1.0,1.3,11628.1,23083.5,20129.37,39,3303.41,0.134,0.52,744,2,0,9691.73,343195.55,0,0,26,16,1,Home Loan,1094000,360,0
CUST000207,31,Female,Married,1,Professional,Salaried,Tier 1,88616.36,0.904,4.9,24404.1,83003.8,68250.79,47,9013.22,0.102,0.133,805,1,0,33945.63,550730.22,0,1,23,32,1,Home Loan,4432000,300,0
CUST000208,27,Female,Married,3,Graduate,Salaried,Tier 1,53235.62,0.838,0.9,26740.84,49863.92,44742.86,46,8611.31,0.162,0.741,709,2,0,3330.9,126951.77,0,0,29,39,1,Auto Loan,1003000,72,0
CUST000209,30,Male,Married,0,Professional,Government,Tier 1,142602.87,0.886,3.9,73602.35,133571.05,127344.5,47,36186.58,0.254,0.14,812,1,0,27846.55,1099667.63,0,0,27,28,1,Personal Loan,709000,36,1
CUST000210,36,Male,Married,0,High School,Salaried,Tier 2,25107.22,0.849,11.1,23349.31,23517.04,19127.11,39,11700.78,0.466,0.212,693,1,0,2243.12,209399.78,0,0,24,28,1,Personal Loan,214000,12,0
CUST000211,50,Male,Single,2,Graduate,Salaried,Tier 2,80964.57,0.974,14.8,72531.34,75836.64,56738.41,33,0.0,0.0,0.208,734,0,0,7748.13,494802.19,0,0,12,10,0,Home Loan,2422000,360,1
CUST000212,25,Female,Married,0,Graduate,Salaried,Tier 3,45925.78,1.0,7.0,7223.47,43017.05,37902.19,35,9186.53,0.2,0.346,746,1,1,5944.12,398048.64,0,0,34,33,1,Auto Loan,848000,60,1
CUST000213,40,Male,Single,0,Graduate,Salaried,Tier 1,56441.09,0.829,2.9,12014.06,52866.37,39659.75,45,1802.59,0.032,0.505,695,1,0,5071.82,235711.05,0,0,29,27,1,Home Loan,2372000,120,0
CUST000214,35,Female,Single,1,Graduate,Self-employed,Tier 1,48882.15,0.635,2.2,55953.67,45786.18,40706.54,38,7516.23,0.154,0.315,649,1,2,3309.7,41213.67,0,0,29,39,1,Auto Loan,875000,36,0
CUST000215,36,Female,Married,3,Graduate,Business,Tier 2,113946.41,0.586,5.8,30858.41,106729.56,97529.98,57,23614.96,0.207,0.482,677,1,0,0.0,0.0,0,0,26,24,1,Personal Loan,533000,48,1
CUST000216,51,Female,Married,0,Graduate,Government,Tier 1,39928.13,0.821,8.7,42356.17,37399.26,33911.44,27,2209.3,0.055,0.208,747,1,0,2078.67,146032.46,0,0,8,9,0,Home Loan,1310000,300,0
CUST000217,46,Female,Married,0,Graduate,Self-employed,Tier 1,54628.18,0.681,1.6,6268.59,51168.28,51277.4,40,9048.74,0.166,0.243,771,1,0,0.0,0.0,0,0,22,14,1,Personal Loan,322000,24,1
CUST000218,55,Male,Married,0,Graduate,Salaried,Tier 2,37921.72,0.855,2.5,64620.63,35519.93,30939.47,34,12279.32,0.324,0.42,716,3,0,8446.81,395915.91,0,1,22,12,1,Home Loan,2208000,360,1
CUST000219,38,Male,Single,2,Graduate,Salaried,Tier 2,37474.75,0.851,7.1,21846.24,35101.27,31834.65,30,7079.09,0.189,0.548,709,2,0,12064.46,455781.12,0,0,28,25,1,Personal Loan,228000,48,1
CUST000220,32,Female,Married,1,Graduate,Salaried,Tier 1,49627.14,0.84,5.1,57153.57,46483.98,42747.17,47,0.0,0.0,0.275,720,0,0,0.0,0.0,0,0,24,37,1,Personal Loan,460000,12,0
CUST000221,38,Female,Single,1,Postgraduate,Government,Tier 3,99758.88,0.976,3.3,62619.07,93440.61,78259.09,38,0.0,0.0,0.026,792,0,0,10291.88,581376.74,0,0,19,33,1,Home Loan,2894000,240,0
CUST000222,43,Male,Married,1,Graduate,Salaried,Tier 1,55015.16,0.89,6.4,79946.35,51530.75,45474.36,47,0.0,0.0,0.409,736,0,0,0.0,0.0,1,0,22,20,1,Personal Loan,432000,24,1
CUST000223,42,Male,Divorced,2,Graduate,Salaried,Tier 1,156453.81,0.963,9.7,220992.4,146544.74,147598.06,68,11252.16,0.072,0.311,790,3,0,19270.04,1607982.8,0,1,28,31,1,Personal Loan,1545000,12,1
CUST000224,28,Female,Married,1,Graduate,Government,Tier 1,70491.87,1.0,2.5,37096.49,66027.24,59385.16,44,15923.87,0.226,0.442,713,2,0,28085.07,614531.48,1,1,27,34,1,Personal Loan,645000,24,0
CUST000225,41,Female,Married,0,Postgraduate,Government,Tier 3,45411.68,0.864,1.3,10308.47,42535.51,28971.79,42,238.8,0.005,0.579,715,1,1,9026.49,431733.59,1,0,19,24,1,Personal Loan,346000,48,1
CUST000226,43,Male,Married,1,High School,Self-employed,Tier 1,43052.18,0.571,1.8,8385.58,40325.45,38839.51,41,0.0,0.0,0.044,692,0,3,0.0,0.0,0,0,13,19,0,Auto Loan,735000,48,0
CUST000227,68,Male,Married,1,Graduate,Retired,Tier 1,51225.17,1.0,3.1,16041.46,47980.8,43806.67,41,2481.87,0.048,0.111,779,1,0,0.0,0.0,0,0,7,10,0,Personal Loan,478000,48,1
CUST000228,61,Male,Married,0,Graduate,Retired,Tier 1,48712.23,0.925,4.8,15831.13,45627.02,36622.4,41,0.0,0.0,0.298,734,0,0,2641.2,64818.8,0,0,18,6,1,Home Loan,1621000,120,0
CUST000229,31,Female,Married,2,Postgraduate,Government,Tier 2,35453.36,1.0,7.7,51729.01,33207.91,30488.19,30,2481.58,0.07,0.468,689,1,0,7202.74,103894.75,0,0,22,36,1,Home Loan,1027000,120,1
CUST000230,37,Male,Married,1,High School,Government,Tier 1,30062.75,0.86,1.3,12203.36,28158.71,27443.43,39,7071.85,0.235,0.234,778,3,0,6896.73,256095.21,0,1,26,32,1,Personal Loan,255000,48,0
CUST000231,24,Female,Single,0,Graduate,Salaried,Tier 1,24481.94,0.795,6.0,17346.38,22931.37,22791.93,34,0.0,0.0,0.562,775,0,0,6778.66,352222.94,0,0,30,27,1,Mortgage Loan,1246000,84,0
CUST000232,34,Male,Married,1,High School,Salaried,Tier 2,70118.4,0.949,2.6,15662.05,65677.42,54066.78,35,0.0,0.0,0.279,769,0,0,18680.86,921356.86,0,1,19,33,0,Personal Loan,656000,48,0
CUST000233,43,Female,Married,1,Graduate,Salaried,Tier 2,57073.82,0.78,5.8,26379.06,53459.02,51126.99,39,5117.52,0.09,0.687,690,1,0,39583.58,2226067.75,0,1,26,24,1,Home Loan,2744000,300,0
CUST000234,53,Female,Single,0,Graduate,Self-employed,Tier 2,58453.99,0.785,20.5,33842.87,54751.78,44654.67,36,1614.58,0.028,0.087,752,1,0,28009.56,3746077.2,0,1,15,8,0,Personal Loan,493000,48,1
CUST000235,32,Female,Divorced,1,High School,Salaried,Tier 2,24409.31,0.948,2.7,13545.6,22863.34,21146.68,35,0.0,0.0,0.156,803,0,0,14010.53,522443.68,0,0,33,27,1,Auto Loan,417000,24,1
CUST000236,33,Female,Single,1,Postgraduate,Self-employed,Tier 3,45845.01,0.615,2.6,11569.08,42941.4,35062.62,44,0.0,0.0,0.292,778,0,0,6568.18,263849.82,0,0,32,31,1,Personal Loan,276000,24,1
CUST000237,21,Female,Married,1,High School,Salaried,Tier 1,17082.66,1.0,3.0,14550.17,16000.72,13911.08,34,1627.1,0.095,0.33,766,1,0,5165.99,139420.62,0,0,27,30,1,Auto Loan,334000,84,1
